latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp
33.409,-110.866,319.8,2.1,1.4,2001-08-23,606,T,99,5.1,293.4,68.4
36.782,-119.092,311.9,1,1,2001-08-23,608,T,42,5.1,290.5,16.3
36.78,-119.103,314.9,1,1,2001-08-23,608,T,87,5.1,289.7,19.8
36.794,-119.072,314.6,1,1,2001-08-23,608,T,86,5.1,289.4,19.5
36.792,-119.083,311,1,1,2001-08-23,608,T,73,5.1,289.8,15.9
36.79,-119.094,307.1,1,1,2001-08-23,608,T,51,5.1,288.6,12.4
37.272,-119.469,316.4,1,1,2001-08-23,608,T,83,5.1,286.9,22.6
37.27,-119.48,316.9,1,1,2001-08-23,608,T,92,5.1,289.5,22.5
37.693,-119.493,308,1,1,2001-08-23,608,T,58,5.1,282.1,18.6
38.237,-120.618,308,1,1,2001-08-23,608,T,58,5.1,286.5,15.5
39.415,-122.734,314.1,1.1,1.1,2001-08-23,608,T,84,5.1,287.4,25.6
38.213,-81.51,316.9,1,1,2001-08-23,1629,T,54,5.1,294.1,13.1
37.145,-77.08,322.8,1.5,1.2,2001-08-23,1630,T,76,5.1,296.6,37.9
37.142,-77.064,324.7,1.5,1.2,2001-08-23,1630,T,78,5.1,297.1,42.2
37.597,-82.414,316.9,1,1,2001-08-23,1630,T,67,5.1,298.1,12.6
36.864,-78.77,316.3,1.2,1.1,2001-08-23,1630,T,66,5.1,298.7,15
36.861,-78.756,314.2,1.2,1.1,2001-08-23,1630,T,60,5.1,298.5,11.9
36.684,-77.84,310.6,1.4,1.2,2001-08-23,1630,T,14,5.1,296.5,10.9
36.677,-77.858,326.5,1.4,1.2,2001-08-23,1630,T,80,5.1,297.2,40.9
36.674,-77.843,324.8,1.4,1.2,2001-08-23,1630,T,78,5.1,297,37.1
37.384,-82.861,312.2,1,1,2001-08-23,1630,T,53,5.1,298.3,8.2
36.646,-79.86,313.9,1.1,1.1,2001-08-23,1630,T,30,5.1,299.6,10.9
36.658,-80.917,312.5,1,1,2001-08-23,1630,T,48,5.1,299,7.9
36.227,-80.31,313.5,1.1,1,2001-08-23,1630,T,43,5.1,297.7,7.5
36.034,-80.321,316.2,1.1,1,2001-08-23,1630,T,54,5.1,299.9,8.1
34.948,-77.485,312.4,1.6,1.2,2001-08-23,1630,T,54,5.1,296.8,18.8
35.534,-81.123,314.1,1,1,2001-08-23,1630,T,60,5.1,298.2,7.8
35.78,-84.82,351.4,1.1,1,2001-08-23,1630,T,96,5.1,293.3,82.8
35.026,-79.964,317.7,1.2,1.1,2001-08-23,1630,T,51,5.1,300.8,12.9
35.017,-79.966,333,1.2,1.1,2001-08-23,1630,T,85,5.1,303.6,37.8
35.015,-79.954,320.7,1.2,1.1,2001-08-23,1630,T,71,5.1,301.8,17.2
34.581,-77.578,346.3,1.6,1.2,2001-08-23,1630,T,93,5.1,297,114.4
34.236,-78.271,318.5,1.4,1.2,2001-08-23,1630,T,70,5.1,293.9,25.6
34.233,-78.255,357.2,1.4,1.2,2001-08-23,1630,T,98,5.1,297,145.1
34.229,-78.263,340.8,1.4,1.2,2001-08-23,1630,T,90,5.1,297.3,82
34.226,-78.248,322.1,1.4,1.2,2001-08-23,1630,T,75,5.1,295.4,33.2
34.374,-79.895,322.9,1.2,1.1,2001-08-23,1630,T,76,5.1,302.6,19.9
34.728,-82.368,318.8,1,1,2001-08-23,1630,T,66,5.1,303.6,10.4
34.049,-79.51,317.4,1.3,1.1,2001-08-23,1630,T,54,5.1,297.6,17.6
34.046,-79.496,328.4,1.3,1.1,2001-08-23,1630,T,81,5.1,296.7,38.1
34.037,-79.499,324.5,1.3,1.1,2001-08-23,1630,T,78,5.1,297.5,31.2
33.791,-82.831,333.4,1,1,2001-08-23,1631,T,85,5.1,295.3,36.4
33.435,-81.724,318.6,1,1,2001-08-23,1631,T,63,5.1,303.7,10.2
33.416,-81.894,319.8,1,1,2001-08-23,1631,T,68,5.1,305.9,11.4
33.009,-79.883,316,1.2,1.1,2001-08-23,1631,T,65,5.1,301.1,16.1
33.333,-81.953,317.7,1,1,2001-08-23,1631,T,60,5.1,304.4,11.4
33.247,-81.652,315.1,1.1,1,2001-08-23,1631,T,63,5.1,303.1,9.9
33.244,-82.333,332.7,1,1,2001-08-23,1631,T,85,5.1,295.1,32.2
